"Building","Floor","Suite","Room","Space","Pct","Area","Stations","Category","Description","Room Use (S)","CPEC Code","Department","Program","System (S/C/R)","Cost Codes","PI/Manager","Occupants","Utilization","Home Page"
"Geisel Library","First Floor","","(M)106","","100%","961","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48708"
"Geisel Library","First Floor","","(M)1065","","100%","19","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48702"
"Geisel Library","First Floor","","(M)1066","","100%","1192","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48703"
"Geisel Library","First Floor","","(M)1067","","100%","596","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48704"
"Geisel Library","First Floor","","(M)1068","","100%","275","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48705"
"Geisel Library","First Floor","","(M)1068A","","100%","132","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48706"
"Geisel Library","First Floor","","(M)1069","","100%","403","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48707"
"Geisel Library","First Floor","","(M)1070","","100%","1118","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48709"
"Geisel Library","First Floor","","(M)1071","","100%","82","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48710"
"Geisel Library","First Floor","","(M)108","","100%","211","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48721"
"Geisel Library","First Floor","","(M)1081","","100%","98","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48714"
"Geisel Library","First Floor","","(M)1082","","100%","57","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48715"
"Geisel Library","First Floor","","(M)1083","","100%","1377","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48716"
"Geisel Library","First Floor","","(M)1083A","","100%","276","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48717"
"Geisel Library","First Floor","","(M)1087","","100%","1194","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48718"
"Geisel Library","First Floor","","(M)1088","","100%","79","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48719"
"Geisel Library","First Floor","","(M)1089","","100%","47","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48720"
"Geisel Library","First Floor","","(M)1101","","100%","40","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48725"
"Geisel Library","First Floor","","(M)1102","","100%","45","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48726"
"Geisel Library","First Floor","","(M)1103","","100%","429","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48727"
"Geisel Library","First Floor","","(M)1104","","100%","1229","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48728"
"Geisel Library","First Floor","","(M)122","","100%","97","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48730"
"Geisel Library","First Floor","","(M)125","","100%","120","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48731"
"Geisel Library","First Floor","","(M)129","","100%","127","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48732"
"Geisel Library","First Floor","","(M)133","","100%","1122","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48733"
"Geisel Library","First Floor","","(M)134","","100%","82","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48734"
"Geisel Library","First Floor","","(M)140","","100%","1134","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48735"
"Geisel Library","First Floor","","(MS)1008","","100%","86","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70387"
"Geisel Library","First Floor","","(MS)1009","","100%","193","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70388"
"Geisel Library","First Floor","","(MS)1012A","","100%","22","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70389"
"Geisel Library","First Floor","","(MS)1026","","100%","1141","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70390"
"Geisel Library","First Floor","","(MS)1055","","100%","403","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70391"
"Geisel Library","First Floor","","(MS)1057","","100%","88","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70392"
"Geisel Library","First Floor","","(MS)1062A","","100%","22","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70393"
"Geisel Library","First Floor","","(MS)1076A","","100%","22","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70394"
"Geisel Library","First Floor","","(MS)1079","","100%","88","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70395"
"Geisel Library","First Floor","","(MS)1080","","100%","403","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70396"
"Geisel Library","First Floor","","(MS)1090","","100%","194","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70397"
"Geisel Library","First Floor","","(MS)1092","","100%","86","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70398"
"Geisel Library","First Floor","","(MS)1096A","","100%","22","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70399"
"Geisel Library","First Floor","","(MS)115","","100%","55","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70400"
"Geisel Library","First Floor","","(T)118","","100%","52","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48752"
"Geisel Library","First Floor","","(T)119","","100%","53","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48753"
"Geisel Library","First Floor","","(TM)1008","","100%","230","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48736"
"Geisel Library","First Floor","","(TM)1059","","100%","230","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48739"
"Geisel Library","First Floor","","(TM)1073","","100%","230","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48741"
"Geisel Library","First Floor","","(TM)1094","","100%","230","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48743"
"Geisel Library","First Floor","","(TW)1011","","100%","195","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48744"
"Geisel Library","First Floor","","(TW)1063","","100%","195","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48747"
"Geisel Library","First Floor","","(TW)1077","","100%","195","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48749"
"Geisel Library","First Floor","","(TW)1098","","100%","195","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48751"
"Geisel Library","First Floor","","1000","1000","100%","7424","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62580"
"Geisel Library","First Floor","","1000A","1000A","100%","333","0","A - Assignable Area","","460 - Library Processing Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62581"
"Geisel Library","First Floor","","1001","1001","100%","3732","0","A - Assignable Area","","430 - Combined Stack / Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62582"
"Geisel Library","First Floor","","1002","1002","100%","4154","0","A - Assignable Area","","430 - Combined Stack / Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62583"
"Geisel Library","First Floor","","1003","1003","100%","155","0","A - Assignable Area","","335 - Office Service (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62584"
"Geisel Library","First Floor","","1004","1004","100%","165","0","A - Assignable Area","","560 - Media Production (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62585"
"Geisel Library","First Floor","","1005","1005","100%","269","0","A - Assignable Area","","460 - Library Processing Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27110"
"Geisel Library","First Floor","","1006","1006","100%","552","0","A - Assignable Area","","440 - Stack (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62586"
"Geisel Library","First Floor","","1007","1007","100%","259","0","A - Assignable Area","","560 - Media Production (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62587"
"Geisel Library","First Floor","","1008","1008","100%","167","0","A - Assignable Area","","335 - Office Service (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62588"
"Geisel Library","First Floor","","1009","1009","100%","146","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","Roger Smith","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62589"
"Geisel Library","First Floor","","1010","1010","100%","226","10","A - Assignable Area","","340 - Conference Room (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27112"
"Geisel Library","First Floor","","1011","1011","100%","151","0","A - Assignable Area","","335 - Office Service (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62590"
"Geisel Library","First Floor","","1012","1012","100%","80","0","A - Assignable Area","","335 - Office Service (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62591"
"Geisel Library","First Floor","","1013","1013","100%","75","0","A - Assignable Area","","455 - Stack/Study Service (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=62592"
"Geisel Library","First Floor","","1036","1036","100%","15553","0","A - Assignable Area","","430 - Combined Stack / Study Room (N)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=7104"
"Geisel Library","First Floor","","1039","1039","100%","415","16","A - Assignable Area","","340 - Conference Room (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27126"
"Geisel Library","First Floor","","1040","1040","100%","181","0","A - Assignable Area","","410 - Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=7111"
"Geisel Library","First Floor","","1041","1041","100%","180","0","A - Assignable Area","","410 - Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70369"
"Geisel Library","First Floor","","1042","1042","100%","179","0","A - Assignable Area","","410 - Study Room (N)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=7109"
"Geisel Library","First Floor","","1043","1043","100%","150","0","A - Assignable Area","","335 - Office Service (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27129"
"Geisel Library","First Floor","","1044","1044","100%","205","0","A - Assignable Area","","410 - Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27130"
"Geisel Library","First Floor","","1045","1045","100%","188","0","A - Assignable Area","","410 - Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27131"
"Geisel Library","First Floor","","1046","1046","100%","200","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27132"
"Geisel Library","First Floor","","1047","1047","100%","208","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27133"
"Geisel Library","First Floor","","1048","1048","100%","211","0","A - Assignable Area","","410 - Study Room (N)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=27134"
"Geisel Library","First Floor","","1049","1049","100%","203","0","A - Assignable Area","","335 - Office Service (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=70370"
"Geisel Library","First Floor","","105","105","100%","143","1","A - Assignable Area","","335 - Office Service (S)","7 - Non-Standard Programs","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=7206"
"Geisel Library","First Floor","","1050-01","1050-01","100%","245","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=87935"
"Geisel Library","First Floor","","1050-02","1050-02","100%","119","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=87936"
"Geisel Library","First Floor","","1050-03","1050-03","100%","121","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Central Library","5.1.01.00 - Libraries - General","LIBRARY CEN (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=87937"
