"Building","Floor","Suite","Room","Space","Pct","Area","Stations","Category","Description","Room Use (S)","CPEC Code","Department","Program","System (S/C/R)","Cost Codes","PI/Manager","Occupants","Utilization","Home Page"
"Galbraith Hall","Basement","","024","024","100%","110","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=886"
"Galbraith Hall","Basement","","025","025","100%","72","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=887"
"Galbraith Hall","Basement","","026","026","100%","338","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=888"
"Galbraith Hall","Basement","","031","031","100%","402","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=889"
"Galbraith Hall","First Floor","","(C)101","","100%","389","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48514"
"Galbraith Hall","First Floor","","(C)105","","100%","1516","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48515"
"Galbraith Hall","First Floor","","(C)119","","100%","853","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=61550"
"Galbraith Hall","First Floor","","(C)133","","100%","59","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48516"
"Galbraith Hall","First Floor","","(C)137A","","100%","127","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48517"
"Galbraith Hall","First Floor","","(C)137B","","100%","193","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48518"
"Galbraith Hall","First Floor","","(C)148","","100%","1555","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48520"
"Galbraith Hall","First Floor","","(C)173","","100%","166","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=61551"
"Galbraith Hall","First Floor","","(C)199","","100%","1287","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48521"
"Galbraith Hall","First Floor","","(C)199A","","100%","283","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48522"
"Galbraith Hall","First Floor","","(CE)138","","100%","74","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75170"
"Galbraith Hall","First Floor","","(CE)E100","","100%","44","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75171"
"Galbraith Hall","First Floor","","(CU)250-1","","100%","9503","","U - Covered Unenclosed","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=96646"
"Galbraith Hall","First Floor","","(J)140","","100%","64","","J - Custodial Support","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48524"
"Galbraith Hall","First Floor","","(J)142","","100%","89","","J - Custodial Support","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48525"
"Galbraith Hall","First Floor","","(J)163","","100%","21","","J - Custodial Support","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48526"
"Galbraith Hall","First Floor","","(M)140A","","100%","61","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48529"
"Galbraith Hall","First Floor","","(M)150","","100%","74","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48530"
"Galbraith Hall","First Floor","","(M)150A","","100%","192","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48531"
"Galbraith Hall","First Floor","","(M)151","","100%","55","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48532"
"Galbraith Hall","First Floor","","(M)158","","100%","76","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48533"
"Galbraith Hall","First Floor","","(M)158A","","100%","74","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48534"
"Galbraith Hall","First Floor","","(M)158B","","100%","192","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48535"
"Galbraith Hall","First Floor","","(MS)101","","100%","7","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75172"
"Galbraith Hall","First Floor","","(MS)102","","100%","11","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75173"
"Galbraith Hall","First Floor","","(MS)189A","","100%","59","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75174"
"Galbraith Hall","First Floor","","(MS)189B","","100%","59","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75175"
"Galbraith Hall","First Floor","","(MS)189C","","100%","59","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75176"
"Galbraith Hall","First Floor","","(MS)189D","","100%","59","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75177"
"Galbraith Hall","First Floor","","(MS)190","","100%","34","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=75178"
"Galbraith Hall","First Floor","","(TM)138","","100%","139","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48540"
"Galbraith Hall","First Floor","","(TM)164","","100%","177","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48541"
"Galbraith Hall","First Floor","","(TW)139","","100%","171","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48542"
"Galbraith Hall","First Floor","","(TW)165","","100%","212","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=48543"
"Galbraith Hall","First Floor","","102","102","100%","967","18","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=890"
"Galbraith Hall","First Floor","","102B","102B","100%","391","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44122"
"Galbraith Hall","First Floor","","103","103","100%","341","10","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=891"
"Galbraith Hall","First Floor","","104","104","100%","340","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=892"
"Galbraith Hall","First Floor","","106","106","100%","180","0","A - Assignable Area","","335 - Office Service (S)","3 - Office Facilities","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=893"
"Galbraith Hall","First Floor","","108","108","100%","209","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=895"
"Galbraith Hall","First Floor","","109","109","100%","335","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=896"
"Galbraith Hall","First Floor","","110","110","100%","344","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=897"
"Galbraith Hall","First Floor","","111","111","100%","1267","18","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=898"
"Galbraith Hall","First Floor","","112","112","100%","142","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=899"
"Galbraith Hall","First Floor","","114","114","100%","335","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=900"
"Galbraith Hall","First Floor","","115","115","100%","335","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=901"
"Galbraith Hall","First Floor","","116","116","100%","384","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=902"
"Galbraith Hall","First Floor","","117","117","100%","353","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=903"
"Galbraith Hall","First Floor","","118","118","100%","331","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=904"
"Galbraith Hall","First Floor","","121","121","100%","122","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=906"
"Galbraith Hall","First Floor","","122","122","100%","119","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=907"
"Galbraith Hall","First Floor","","123","123","100%","111","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=908"
"Galbraith Hall","First Floor","","124","124","100%","113","0","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=33131"
"Galbraith Hall","First Floor","","125","125","100%","153","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=909"
"Galbraith Hall","First Floor","","126","126","100%","157","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=910"
"Galbraith Hall","First Floor","","127","127","100%","161","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=911"
"Galbraith Hall","First Floor","","128","128","100%","114","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=912"
"Galbraith Hall","First Floor","","129","129","100%","118","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=913"
"Galbraith Hall","First Floor","","130","130","100%","127","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=914"
"Galbraith Hall","First Floor","","131","131","100%","154","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=915"
"Galbraith Hall","First Floor","","132","132","100%","135","1","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=916"
"Galbraith Hall","First Floor","","133A","133A","100%","68","1","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44110"
"Galbraith Hall","First Floor","","133B","133B","100%","68","1","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44111"
"Galbraith Hall","First Floor","","133C","133C","100%","98","1","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44112"
"Galbraith Hall","First Floor","","134A","134A","100%","87","4","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44115"
"Galbraith Hall","First Floor","","134B","134B","100%","91","6","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44116"
"Galbraith Hall","First Floor","","135","135","100%","212","10","A - Assignable Area","","340 - Conference Room (S)","3 - Office Facilities","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=919"
"Galbraith Hall","First Floor","","136","136","100%","321","16","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=920"
"Galbraith Hall","First Floor","","136A","136A","100%","47","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=6976"
"Galbraith Hall","First Floor","","143","143","100%","312","1","A - Assignable Area","","310 - Academic Office - Enclosed (S)","","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=922"
"Galbraith Hall","First Floor","","144","144","100%","688","30","A - Assignable Area","","340 - Conference Room (S)","3 - Office Facilities","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=923"
"Galbraith Hall","First Floor","","145","145","100%","649","25","A - Assignable Area","","270 - Open Laboratory (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=924"
"Galbraith Hall","First Floor","","146","146","100%","136","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=925"
"Galbraith Hall","First Floor","","147","147","100%","325","0","A - Assignable Area","","275 - Open Laboratory Service (N)","2 - Class Laboratories","Theatre and Dance","1.1.50.01 - Dramatic and Film Arts","THEATRE (S, CL:, RL:E)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=44114"
