"Building","Floor","Suite","Room","Space","Pct","Area","Stations","Category","Description","Room Use (S)","CPEC Code","Department","Program","System (S/C/R)","Cost Codes","PI/Manager","Occupants","Utilization","Home Page"
"Urey Hall","Basement","","B0001","B0001","100%","4254","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","Luke Arnold | Paul Bellefontaine | Richard Ellis | Jo-Ann Munno | Fernando Reyes","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16487"
"Urey Hall","Basement","","B0001A","B0001A","100%","345","0","A - Assignable Area","","720 - Storage - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22135"
"Urey Hall","Basement","","B0001C","B0001C","100%","494","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38500"
"Urey Hall","Basement","","B0001D","B0001D","100%","246","0","A - Assignable Area","","720 - Storage - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38501"
"Urey Hall","Basement","","B0003","B0003","100%","1310","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16488"
"Urey Hall","Basement","","B0003A","B0003A","100%","98","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38502"
"Urey Hall","Basement","","B0005","B0005","100%","423","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16489"
"Urey Hall","Basement","","B0007","B0007","100%","278","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16490"
"Urey Hall","Basement","","B0009","B0009","100%","633","0","A - Assignable Area","","710 - Shop - General and Research (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16491"
"Urey Hall","Basement","","B0009A","B0009A","100%","107","0","A - Assignable Area","","320 - Administrative Office - Enclosed (S)","","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38503"
"Urey Hall","Basement","","B0010","B0010","100%","146","0","A - Assignable Area","","720 - Storage - General and Research (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38504"
"Urey Hall","Basement","","B0010A","B0010A","100%","199","2","A - Assignable Area","","255 - Scholarly Activity Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22136"
"Urey Hall","Basement","","B0011","B0011","100%","212","0","A - Assignable Area","","720 - Storage - General and Research (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16492"
"Urey Hall","Basement","","B0011A","B0011A","100%","105","0","A - Assignable Area","","720 - Storage - General and Research (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22137"
"Urey Hall","Basement","","B0012","B0012","100%","244","1","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16493"
"Urey Hall","Basement","","B0012A","B0012A","100%","110","1","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22138"
"Urey Hall","Basement","","B0013","B0013","100%","15","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16494"
"Urey Hall","Basement","","B0102","B0102","100%","577","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Melvin Okamura","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16500"
"Urey Hall","Basement","","B0202","B0202","100%","83","0","A - Assignable Area","","715 - Shop Service- General & Research (S)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38506"
"Urey Hall","Basement","","B0203","B0203","100%","83","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38510"
"Urey Hall","Basement","","B0205","B0205","100%","75","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16501"
"Urey Hall","Basement","","B0205B","B0205B","100%","122","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=102622"
"Urey Hall","Basement","","B0205C","B0205C","100%","487","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=102623"
"Urey Hall","Basement","","B0205D","B0205D","100%","787","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=102624"
"Urey Hall","Basement","","B0206","B0206","100%","308","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","7 - Non-Standard Programs","Center for Advanced Nanoscience","2.1.40.00 - Physical Sciences","CTR AV NANO (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16502"
"Urey Hall","Basement","","B0207","B0207","100%","380","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","7 - Non-Standard Programs","Center for Advanced Nanoscience","2.1.40.00 - Physical Sciences","CTR AV NANO (N, CL:, RL:)","","M Maple","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16503"
"Urey Hall","Basement","","B0207A","B0207A","100%","446","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","7 - Non-Standard Programs","Center for Advanced Nanoscience","2.1.40.00 - Physical Sciences","CTR AV NANO (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22140"
"Urey Hall","Basement","","B0207B","B0207B","100%","233","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","","Center for Advanced Nanoscience","2.1.40.00 - Physical Sciences","CTR AV NANO (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22142"
"Urey Hall","Basement","","B0207C","B0207C","100%","128","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","","Center for Advanced Nanoscience","2.1.40.00 - Physical Sciences","CTR AV NANO (N, CL:, RL:)","","Oleg Shpyrko","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22143"
"Urey Hall","Basement","","B0208","B0208","100%","77","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38511"
"Urey Hall","Basement","","B0209","B0209","100%","123","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38512"
"Urey Hall","Basement","","B0220","B0220","100%","1449","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=78056"
"Urey Hall","Basement","","B0220A","B0220A","100%","145","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=41480"
"Urey Hall","Basement","","B0221A","B0221A","100%","105","0","A - Assignable Area","","585 - Animal Quarters Service (N)","","Animal Care Program","5.5.03.00 - Vivaria - Consolidated","ANIMAL CARE (N, CL:, RL:)","","Vivarium","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22144"
"Urey Hall","Basement","","B0221B","B0221B","100%","211","0","A - Assignable Area","","585 - Animal Quarters Service (N)","","Animal Care Program","5.5.03.00 - Vivaria - Consolidated","ANIMAL CARE (N, CL:, RL:)","","Vivarium","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=73401"
"Urey Hall","Basement","","B0222","B0222","100%","1047","0","A - Assignable Area","","580 - Animal Quarters (N)","","Animal Care Program","5.5.03.00 - Vivaria - Consolidated","ANIMAL CARE (N, CL:, RL:)","","Vivarium","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16504"
"Urey Hall","Basement","","B0240A","B0240A","100%","75","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22145"
"Urey Hall","Basement","","B0240B","B0240B","100%","101","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22146"
"Urey Hall","Basement","","B0240C","B0240C","100%","1351","1","A - Assignable Area","","210 - Research Laboratory / Studio (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16506"
"Urey Hall","Basement","","B0242","B0242","100%","463","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38508"
"Urey Hall","Basement","","B0244A","B0244A","100%","142","1","A - Assignable Area","","020 - Unfinished or Shell Space (N)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22148"
"Urey Hall","Basement","","B0244B","B0244B","100%","143","0","A - Assignable Area","","020 - Unfinished or Shell Space (N)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22149"
"Urey Hall","Basement","","B0244C","B0244C","100%","148","1","A - Assignable Area","","020 - Unfinished or Shell Space (N)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22150"
"Urey Hall","Basement","","B0244D","B0244D","100%","379","1","A - Assignable Area","","020 - Unfinished or Shell Space (N)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22151"
"Urey Hall","Basement","","B0244F","B0244F","100%","200","1","A - Assignable Area","","020 - Unfinished or Shell Space (N)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22152"
"Urey Hall","Basement","","B0244G","B0244G","100%","136","1","A - Assignable Area","","020 - Unfinished or Shell Space (N)","","Physics","1.1.40.08 - Physics","PHYSICS (S, CL:5, RL:F)","","Lester Brooks","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22153"
"Urey Hall","Basement","","B0246","B0246","100%","313","2","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","Robert Continetti","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=16507"
"Urey Hall","Basement","","B0246A","B0246A","100%","144","0","A - Assignable Area","","211 - Research Office - Enclosed (S)","","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22154"
"Urey Hall","Basement","","B0246B","B0246B","100%","126","0","A - Assignable Area","","225 - Research Lab / Studio Service (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38509"
"Urey Hall","Basement","","B0246C","B0246C","100%","1787","0","A - Assignable Area","","210 - Research Laboratory / Studio (S)","4 - Research / Scholarly Activity","Chemistry and Biochemistry","1.1.40.05 - Chemistry","CHEM&BIOCHEM (S, CL:5, RL:F)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=22155"
"Urey Hall","First Floor","","(C)0021","","100%","493","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53156"
"Urey Hall","First Floor","","(C)1200","","100%","296","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53158"
"Urey Hall","First Floor","","(C)1500","","100%","495","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53159"
"Urey Hall","First Floor","","(C)1503","","100%","884","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53160"
"Urey Hall","First Floor","","(C)1504","","100%","813","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53161"
"Urey Hall","First Floor","","(C)1505","","100%","452","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53162"
"Urey Hall","First Floor","","(C)1506","","100%","271","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53163"
"Urey Hall","First Floor","","(C)1507","","100%","234","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53164"
"Urey Hall","First Floor","","(C)1509","","100%","300","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53166"
"Urey Hall","First Floor","","(C)1900","","100%","82","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53170"
"Urey Hall","First Floor","","(CE)1521A","","100%","57","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=74639"
"Urey Hall","First Floor","","(CE)1521B","","100%","57","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=74640"
"Urey Hall","First Floor","","(CE)1522","","100%","69","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=67447"
"Urey Hall","First Floor","","(CS)0024","","100%","261","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=67507"
"Urey Hall","First Floor","","(CS)1507","","100%","219","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=67449"
"Urey Hall","First Floor","","(CS)1508","","100%","193","","C - Public Circulation","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=67450"
"Urey Hall","First Floor","","(CU)516-1-0","","100%","2182","","U - Covered Unenclosed","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=97257"
"Urey Hall","First Floor","","(CU)516-1-1","","100%","1814","","U - Covered Unenclosed","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=97251"
"Urey Hall","First Floor","","(CU)516-1-2","","100%","93","","U - Covered Unenclosed","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=97250"
"Urey Hall","First Floor","","(J)1811","","100%","71","","J - Custodial Support","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53171"
"Urey Hall","First Floor","","(M)1611","","100%","10594","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53172"
"Urey Hall","First Floor","","(M)1615A","","100%","10","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53173"
"Urey Hall","First Floor","","(M)1621","","100%","221","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53174"
"Urey Hall","First Floor","","(M)1623","","100%","489","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53176"
"Urey Hall","First Floor","","(M)1801","","100%","46","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53177"
"Urey Hall","First Floor","","(MS)1523","","100%","55","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=74641"
"Urey Hall","First Floor","","(MS)1622","","100%","12","","M - Mechanical Space","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=74642"
"Urey Hall","First Floor","","(TM)1702","","100%","137","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53178"
"Urey Hall","First Floor","","(TM)1703","","100%","54","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53179"
"Urey Hall","First Floor","","(TW)1701","","100%","106","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53180"
"Urey Hall","First Floor","","(TW)1704","","100%","111","","T - Public Restrooms","","","","","","","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=53181"
"Urey Hall","First Floor","","0015","0015","100%","337","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38465"
"Urey Hall","First Floor","","0016","0016","100%","344","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38466"
"Urey Hall","First Floor","","0017","0017","100%","342","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38467"
"Urey Hall","First Floor","","0018","0018","100%","271","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38468"
"Urey Hall","First Floor","","0020","0020","100%","273","0","A - Assignable Area","","710 - Shop - General and Research (S)","4 - Research / Scholarly Activity","Campus Research Machine Shop","3.1.60.00 - OA Support - General Fields","UC MACH SHOP (N, CL:, RL:)","","","","","https://facilities.ucsd.edu/Buildings/Rooms/Home/Default.htm?Rkey=38469"
